Date,Participant_name,Event_type,start_time,end_time,x_pos,y_pos,z_pos,x_angle,y_angle,z_angle,condition,repetition,task,block,fileset,minimap
3/27/2018 11:32:45 AM,dev,HeadPosition,0.02,0.02,-128.736,128.7221,-128.4008,0.8250585,0.2060273,0.5261475,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,HeadPosition,1.029345,1.029345,-128.7361,128.7215,-128.4002,0.8249429,0.2057689,0.5264298,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,HeadPosition,2.04095,2.04095,-128.7363,128.7214,-128.3998,0.8249616,0.2057695,0.5264003,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,HeadPosition,3.045941,3.045941,-128.7362,128.7223,-128.4004,0.8249314,0.2056149,0.5265081,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,HeadPosition,4.051402,4.051402,-128.7358,128.724,-128.4014,0.8250584,0.2054558,0.5263711,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,HeadPosition,5.058282,5.058282,-128.7357,128.7241,-128.4013,0.8250672,0.2057938,0.5262252,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,HeadPosition,6.058517,6.058517,-128.7359,128.7218,-128.4007,0.825047,0.2055917,0.526336,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,HeadPosition,7.065464,7.065464,-128.7357,128.725,-128.4038,0.8240497,0.2060193,0.5277293,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,HeadPosition,8.07275,8.07275,-128.9697,129.2291,-128.7245,0.3116052,-0.9475014,0.07171661,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,HeadPosition,9.077569,9.077569,-129.1825,129.8152,-128.901,0.9147018,-0.2480638,-0.3190379,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,RightHPosition,0.02,0.02,-128,128,-128,0,0,1,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,RightHPosition,1.029345,1.029345,-129.2288,129.0017,-129.7677,0.2486029,0.2358825,-0.9394447,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,RightHPosition,2.04095,2.04095,-129.2286,129.0021,-129.7675,0.2489032,0.2359679,-0.9393436,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,RightHPosition,3.045941,3.045941,-129.2285,129.0027,-129.7676,0.2483518,0.2361706,-0.9394387,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,RightHPosition,4.051402,4.051402,-129.2287,129.0026,-129.7675,0.2479854,0.2364843,-0.9394566,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,RightHPosition,5.058282,5.058282,-129.2275,129.0047,-129.7682,0.2469302,0.2360335,-0.9398479,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,RightHPosition,6.058517,6.058517,-129.2281,129.0028,-129.7678,0.2475909,0.2359419,-0.939697,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,RightHPosition,7.065464,7.065464,-129.2294,129.0005,-129.7662,0.2486418,0.2365824,-0.9392582,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,RightHPosition,8.07275,8.07275,-129.2319,128.9991,-129.7675,0.2489371,0.2365521,-0.9391876,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,RightHPosition,9.077569,9.077569,-129.233,128.9986,-129.7688,0.2491163,0.2359239,-0.9392983,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,LeftHPosition,0.02,0.02,-128,128,-128,0,0,1,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,LeftHPosition,1.029345,1.029345,-129.1224,129.0063,-129.7398,0.1384634,0.2313783,-0.96296,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,LeftHPosition,2.04095,2.04095,-129.1222,129.0065,-129.7395,0.1383788,0.2315638,-0.9629275,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,LeftHPosition,3.045941,3.045941,-129.1224,129.0067,-129.739,0.1381849,0.2320019,-0.9628499,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,LeftHPosition,4.051402,4.051402,-129.1233,129.0046,-129.7377,0.1385738,0.232088,-0.9627733,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,LeftHPosition,5.058282,5.058282,-129.1219,129.0081,-129.7384,0.1381812,0.2320397,-0.9628415,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,LeftHPosition,6.058517,6.058517,-129.1227,129.0045,-129.7383,0.1383873,0.2320529,-0.9628088,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,LeftHPosition,7.065464,7.065464,-129.1211,129.0047,-129.7318,0.1413722,0.2455601,-0.9590173,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,LeftHPosition,8.07275,8.07275,-129.0331,129.0509,-129.6538,0.1306594,0.2385386,-0.9623033,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:45 AM,dev,LeftHPosition,9.077569,9.077569,-129.0869,129.0222,-129.7012,0.1294098,0.2342818,-0.963517,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,HeadPosition,10.08214,10.08214,-129.238,129.7031,-129.2781,0.3371642,-0.8365961,-0.4317724,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,HeadPosition,11.08726,11.08726,-129.289,129.5768,-129.4602,0.1410355,-0.9022828,-0.4074245,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,HeadPosition,12.09426,12.09426,-129.2786,129.82,-128.9082,0.7307344,-0.5066083,0.4575754,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,HeadPosition,13.09966,13.09966,-129.4229,129.86,-128.809,0.7806469,-0.2853398,0.5560321,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,HeadPosition,14.10848,14.10848,-129.4281,129.8647,-128.8099,0.7904431,-0.2348873,0.5657099,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,HeadPosition,15.10981,15.10981,-129.3889,129.8663,-128.8129,0.8837643,-0.2086822,0.418823,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,HeadPosition,16.11495,16.11495,-129.3924,129.868,-128.788,0.7867147,-0.2048942,0.5823216,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,HeadPosition,17.12083,17.12083,-129.3988,129.8701,-128.7886,0.825123,-0.1780349,0.5361676,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,HeadPosition,18.12421,18.12421,-129.3831,129.8704,-128.8034,0.8831348,-0.1670519,0.4383679,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,HeadPosition,19.12967,19.12967,-129.3802,129.868,-128.7966,0.858542,-0.1920965,0.4753993,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,RightHPosition,10.08214,10.08214,-129.2241,129.0031,-129.7616,0.2493898,0.2369729,-0.9389615,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,RightHPosition,11.08726,11.08726,-129.2303,129.0272,-129.7585,0.4051029,-0.05874794,-0.9123816,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,RightHPosition,12.09426,12.09426,-129.0326,129.3667,-128.8022,0.7672762,0.1025794,0.6330599,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,RightHPosition,13.09966,13.09966,-129.1031,129.4733,-128.7056,0.7710564,0.1597241,0.6164092,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,RightHPosition,14.10848,14.10848,-129.2002,129.395,-128.6629,0.6461015,-0.09251571,0.7576237,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,RightHPosition,15.10981,15.10981,-129.1394,129.3463,-128.7529,0.8147848,-0.1876369,0.5485601,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,RightHPosition,16.11495,16.11495,-129.1901,129.3802,-128.7012,0.6427064,-0.1267328,0.7555576,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,RightHPosition,17.12083,17.12083,-129.1667,129.4015,-128.7583,0.7567985,-0.06907527,0.6499881,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,RightHPosition,18.12421,18.12421,-129.1633,129.3694,-128.8323,0.8439952,-0.1229674,0.5220643,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,RightHPosition,19.12967,19.12967,-129.2047,129.3794,-128.7896,0.7236984,-0.03930364,0.6889963,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,LeftHPosition,10.08214,10.08214,-129.1446,128.9904,-129.7508,0.1319257,0.2366894,-0.962587,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,LeftHPosition,11.08726,11.08726,-129.1497,128.987,-129.7554,0.1349494,0.2382483,-0.9617831,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,LeftHPosition,12.09426,12.09426,-129.1366,128.9944,-129.7437,0.1369112,0.2406595,-0.960905,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,LeftHPosition,13.09966,13.09966,-129.1261,129.0003,-129.7346,0.1384449,0.2419648,-0.9603572,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,LeftHPosition,14.10848,14.10848,-129.125,129.001,-129.733,0.1400807,0.2430595,-0.9598434,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,LeftHPosition,15.10981,15.10981,-129.1274,128.9995,-129.7356,0.1410903,0.24393,-0.9594747,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,LeftHPosition,16.11495,16.11495,-129.1267,128.9991,-129.735,0.1435326,0.2452339,-0.9587799,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,LeftHPosition,17.12083,17.12083,-129.13,128.9976,-129.7375,0.1438813,0.2464256,-0.9584221,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,LeftHPosition,18.12421,18.12421,-129.1327,128.9959,-129.74,0.1446318,0.2474254,-0.9580514,arcteleportation,0,search,11,dev,True
3/27/2018 11:32:55 AM,dev,LeftHPosition,19.12967,19.12967,-129.1307,128.997,-129.7381,0.1454005,0.248447,-0.9576705,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,HeadPosition,20.13671,20.13671,-129.3986,129.8604,-128.7827,0.8092048,-0.2543224,0.5296299,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,HeadPosition,21.14132,21.14132,-129.3814,129.8633,-128.7844,0.8303716,-0.2392805,0.5032174,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,HeadPosition,22.15101,22.15101,-129.3679,129.8457,-128.8728,0.9404677,-0.3270184,-0.09262641,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,HeadPosition,23.15487,23.15487,-129.3879,129.8714,-128.7477,0.7938332,-0.1317406,0.5936946,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,HeadPosition,24.15712,24.15712,-129.3992,129.8723,-128.7594,0.8015707,-0.1276198,0.5841213,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,HeadPosition,25.16264,25.16264,-129.4216,129.8732,-128.7541,0.7933289,-0.1181329,0.5972219,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,HeadPosition,26.16847,26.16847,-129.3922,129.8651,-128.7822,0.904162,-0.1804399,0.3872112,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,HeadPosition,27.17312,27.17312,-129.3831,129.8662,-128.7725,0.8907887,-0.1737971,0.4198692,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,HeadPosition,28.17833,28.17833,-129.3851,129.8662,-128.7723,0.8856086,-0.1778924,0.4290125,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,HeadPosition,29.18428,29.18428,-129.3792,129.8641,-128.7969,0.9375184,-0.1935637,0.2891236,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,RightHPosition,20.13671,20.13671,-129.1529,129.3148,-128.7944,0.7919421,-0.2469603,0.5584248,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,RightHPosition,21.14132,21.14132,-129.1505,129.3305,-128.7868,0.7762811,-0.1953393,0.5993581,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,RightHPosition,22.15101,22.15101,-129.1902,129.3228,-128.8267,0.792898,-0.1101544,0.5993153,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,RightHPosition,23.15487,23.15487,-129.1664,129.3214,-128.7577,0.7513281,-0.1315617,0.6466821,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,RightHPosition,24.15712,24.15712,-129.1781,129.3159,-128.7691,0.738579,-0.1653019,0.6535872,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,RightHPosition,25.16264,25.16264,-129.1573,129.2864,-128.8054,0.8536752,-0.06332663,0.5169412,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,RightHPosition,26.16847,26.16847,-129.1596,129.2857,-128.8136,0.8551658,-0.1792187,0.4863868,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,RightHPosition,27.17312,27.17312,-129.1587,129.257,-128.8076,0.8243071,-0.2813421,0.4912885,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,RightHPosition,28.17833,28.17833,-129.1534,129.2356,-128.806,0.8199993,-0.3205781,0.4741634,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,RightHPosition,29.18428,29.18428,-129.1717,129.2718,-128.8208,0.8648276,-0.1495499,0.4792786,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,LeftHPosition,20.13671,20.13671,-129.1285,128.9982,-129.7359,0.1467691,0.2503605,-0.9569631,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,LeftHPosition,21.14132,21.14132,-129.1322,128.9963,-129.7392,0.1484092,0.2509134,-0.9565654,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,LeftHPosition,22.15101,22.15101,-129.1288,128.9977,-129.7363,0.1493316,0.2525939,-0.9559795,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,LeftHPosition,23.15487,23.15487,-129.1301,128.997,-129.7374,0.1504937,0.2532424,-0.9556255,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,LeftHPosition,24.15712,24.15712,-129.1338,128.9949,-129.7402,0.1514275,0.2551153,-0.9549795,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,LeftHPosition,25.16264,25.16264,-129.1368,128.9932,-129.7429,0.1525982,0.2564462,-0.9544365,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,LeftHPosition,26.16847,26.16847,-129.1371,128.9933,-129.7435,0.1530092,0.2563043,-0.9544091,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,LeftHPosition,27.17312,27.17312,-129.1392,128.9915,-129.7448,0.153953,0.2576664,-0.9538902,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,LeftHPosition,28.17833,28.17833,-129.1383,128.992,-129.7446,0.1544267,0.2586874,-0.9535372,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:05 AM,dev,LeftHPosition,29.18428,29.18428,-129.1402,128.9908,-129.7461,0.1548435,0.2595632,-0.9532316,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,HeadPosition,30.189,30.189,-129.3924,129.867,-128.7747,0.8879093,-0.166997,0.4286364,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,HeadPosition,31.19392,31.19392,-129.387,129.867,-128.7785,0.8935668,-0.1720078,0.4146705,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,HeadPosition,32.1952,32.1952,391.7173,24.04175,407.7954,0.892429,-0.1781207,0.41454,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,HeadPosition,33.20809,33.20809,391.6501,24.094,407.7745,0.79155,0.3674771,0.4882717,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,HeadPosition,34.2165,34.2165,391.6332,24.09859,407.7598,0.7466804,0.4413136,0.4977054,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,HeadPosition,35.22758,35.22758,391.64,24.09203,407.7596,0.7912949,0.328214,0.5158759,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,HeadPosition,36.23293,36.23293,391.6251,24.0941,407.7615,0.744004,0.3537773,0.5668331,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,HeadPosition,37.23906,37.23906,391.6227,24.08916,407.7814,0.4851775,0.3012823,0.8208725,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,HeadPosition,38.24334,38.24334,391.6045,24.05878,407.6358,-0.5291811,-0.08774745,0.8439596,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,HeadPosition,39.25433,39.25433,391.5581,24.05453,407.6142,-0.7040073,-0.1119986,0.7013059,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,RightHPosition,30.189,30.189,-129.1653,129.3324,-128.7809,0.8396775,-0.08193929,0.5368685,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,RightHPosition,31.19392,31.19392,-129.1639,129.3194,-128.7929,0.8422117,-0.1459877,0.5190059,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,RightHPosition,32.1952,32.1952,391.937,23.48081,407.7785,0.8312605,-0.2188986,0.510969,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,RightHPosition,33.20809,33.20809,391.9279,23.48401,407.7844,0.8097561,-0.1695842,0.5617262,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,RightHPosition,34.2165,34.2165,391.953,23.71078,407.8281,0.7165208,0.4862069,0.5002007,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,RightHPosition,35.22758,35.22758,392.0184,24.00092,407.9536,0.5059752,0.6129462,0.6068658,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,RightHPosition,36.23293,36.23293,392.0072,23.89477,407.9501,0.5865524,0.6592355,0.4704945,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,RightHPosition,37.23906,37.23906,391.939,23.77234,408.0079,0.2104606,0.1876772,0.9594184,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,RightHPosition,38.24334,38.24334,391.5667,23.65982,407.86,-0.659144,0.2185428,0.7195611,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,RightHPosition,39.25433,39.25433,391.4246,23.67614,407.782,-0.7993149,0.4371515,0.4123037,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,LeftHPosition,30.189,30.189,-129.1382,128.9918,-129.7439,0.1558302,0.2612043,-0.9526222,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,LeftHPosition,31.19392,31.19392,-129.1017,129.0129,-129.7124,0.1580318,0.2601739,-0.9525416,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,LeftHPosition,32.1952,32.1952,391.9668,23.16846,406.8306,0.1580161,0.261088,-0.9522942,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,LeftHPosition,33.20809,33.20809,391.9587,23.16406,406.8239,0.1582241,0.262402,-0.9518982,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,LeftHPosition,34.2165,34.2165,391.9547,23.16145,406.8201,0.1600012,0.2631086,-0.951406,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,LeftHPosition,35.22758,35.22758,391.9765,23.17305,406.8386,0.1590483,0.262692,-0.9516809,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,LeftHPosition,36.23293,36.23293,391.9763,23.17284,406.8385,0.1582085,0.2638235,-0.9515078,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,LeftHPosition,37.23906,37.23906,391.9768,23.17312,406.8389,0.1525397,0.2640274,-0.9523766,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,LeftHPosition,38.24334,38.24334,391.9783,23.17353,406.8398,0.1554025,0.2649384,-0.9516605,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,LeftHPosition,39.25433,39.25433,391.9767,23.17288,406.8391,0.1573773,0.2651372,-0.9512805,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:15 AM,dev,TeleportMM,31.6973,31.6973,,,,,,,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,HeadPosition,40.26453,40.26453,391.5987,24.06149,407.6404,-0.6945237,-0.08457264,0.7144819,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,HeadPosition,41.26511,41.26511,391.7912,23.98659,407.6932,0.8221899,-0.5692127,0.0008401722,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,HeadPosition,42.27482,42.27482,391.8181,24.10068,407.6585,0.8575788,0.03574868,-0.5131089,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,HeadPosition,43.28674,43.28674,391.7191,24.06407,407.6675,0.9336842,-0.3013229,-0.19349,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,HeadPosition,44.29159,44.29159,391.7245,24.09366,407.6774,0.8942602,0.1287653,0.4286239,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,HeadPosition,45.29286,45.29286,391.7344,24.09895,407.6848,0.9205337,0.1848145,0.3441822,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,HeadPosition,46.29876,46.29876,391.7462,24.09809,407.6823,0.9161221,0.1995101,0.3477298,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,HeadPosition,47.30116,47.30116,391.7394,24.11386,407.7031,0.9146139,0.15165,-0.3748122,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,HeadPosition,48.30182,48.30182,391.7109,24.10312,407.5571,0.6267633,0.4351497,-0.6463843,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,HeadPosition,49.31271,49.31271,391.7359,24.13666,407.3677,0.5693558,0.4473968,-0.6896886,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,RightHPosition,40.26453,40.26453,391.4764,23.66265,407.8871,-0.7079163,0.09369083,0.7000547,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,RightHPosition,41.26511,41.26511,391.8551,23.52229,407.8774,0.3115166,-0.02233559,0.9499782,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,RightHPosition,42.27482,42.27482,391.8144,23.45046,407.3726,0.831072,-0.245569,-0.4990143,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,RightHPosition,43.28674,43.28674,391.9739,23.49226,407.5774,0.9340208,-0.09178875,0.3452245,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,RightHPosition,44.29159,44.29159,392.0226,23.66113,407.7656,0.7798039,0.4716274,0.4116719,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,RightHPosition,45.29286,45.29286,392.0446,23.57744,407.7489,0.8865394,0.05036028,0.459904,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,RightHPosition,46.29876,46.29876,392.0114,23.65395,407.73,0.5471389,0.771526,0.3246332,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,RightHPosition,47.30116,47.30116,391.9333,23.59343,407.6502,0.8229618,0.5552222,0.1202589,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,RightHPosition,48.30182,48.30182,391.8615,23.52841,407.4736,0.9043905,0.4091363,-0.1211828,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,RightHPosition,49.31271,49.31271,391.8717,23.44489,407.2779,0.9631802,0.2652822,0.04369685,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,LeftHPosition,40.26453,40.26453,391.9773,23.17307,406.8386,0.1589443,0.2656334,-0.9508817,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,LeftHPosition,41.26511,41.26511,391.9769,23.17242,406.8387,0.1562745,0.2661285,-0.9511855,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,LeftHPosition,42.27482,42.27482,391.9768,23.17254,406.8387,0.153289,0.2656496,-0.9518051,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,LeftHPosition,43.28674,43.28674,391.9767,23.17229,406.8384,0.1523657,0.2659334,-0.9518741,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,LeftHPosition,44.29159,44.29159,391.9771,23.17215,406.8391,0.1534366,0.2666638,-0.9514977,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,LeftHPosition,45.29286,45.29286,391.977,23.17216,406.839,0.1478151,0.2671709,-0.9522451,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,LeftHPosition,46.29876,46.29876,391.9768,23.17142,406.8387,0.1504707,0.2668667,-0.9519143,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,LeftHPosition,47.30116,47.30116,391.9767,23.17199,406.8394,0.1572585,0.2677154,-0.9505779,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,LeftHPosition,48.30182,48.30182,391.9767,23.17215,406.8393,0.1592984,0.2683603,-0.9500562,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:25 AM,dev,LeftHPosition,49.31271,49.31271,391.9763,23.17187,406.8384,0.1595846,0.2689959,-0.9498286,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:35 AM,dev,HeadPosition,50.32482,50.32482,391.8218,23.97245,407.5211,0.9719299,0.1164943,-0.2044049,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:35 AM,dev,HeadPosition,51.32606,51.32606,391.8951,23.82542,407.4558,0.9237673,0.2590187,0.28207,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:35 AM,dev,HeadPosition,52.3282,52.3282,391.8979,23.85712,407.5419,0.8370205,0.301111,0.4568685,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:35 AM,dev,HeadPosition,53.33736,53.33736,392.0024,23.60498,407.5952,0.9537004,0.2987756,0.03447898,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:35 AM,dev,HeadPosition,54.34148,54.34148,392.3039,23.16178,408.0879,0.6609794,0.3658307,0.6551901,arcteleportation,0,search,11,dev,True
3/27/2018 11:33:35 AM,dev,HeadPosition,55.35638,55.35638,392.3972,22.89257,408.1813,0.6457338,0.1902662,0.7394773,arcteleportation,0,search,11,dev,True
